;;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand
;;31.12.2010;31.12.2009;31.12.2008;31.12.2007;31.12.2006;31.12.2005;31.12.2004;31.12.2003;31.12.2002;31.12.2001;31.12.2000;31.12.1999;31.12.1998;31.12.1997;31.12.1996;31.12.1995;31.12.1994;31.12.1993;31.12.1992;31.12.1991;31.12.1990;31.12.1989;31.12.1988;31.12.1987;31.12.1986;31.12.1985;31.12.1984;31.12.1983;31.12.1982;31.12.1981;31.12.1980;31.12.1979;31.12.1978;31.12.1977;31.12.1976;31.12.1975;31.12.1974;31.12.1973;31.12.1972;31.12.1971;31.12.1970;31.12.1969;31.12.1968;31.12.1967;31.12.1966;31.12.1965;31.12.1964;31.12.1963;31.12.1962
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
05362024;      Frechen, Stadt;49939;49752;49824;49645;49164;48965;48654;48199;47652;47382;47019;46524;46208;46203;45919;45583;45469;45468;45296;44742;44360;43179;42515;42267;42324;42422;42714;43015;43225;43549;43471;43161;42873;42511;42067;41449;41372;41371;40976;40573;39940;39304;38950;38538;38364;37489;36672;35914;35146
05362028;      Hürth, Stadt;57922;57501;56983;56379;55593;55169;55001;54568;54471;54095;53261;53128;53124;52973;52724;52351;52347;51974;51872;51287;50808;49924;49094;48605;51285;50741;50438;50348;50519;50709;50793;50653;50646;50904;51248;51691;52526;52702;53230;52817;52174;50979;50115;49494;49075;49148;48402;47365;46848
05362032;      Kerpen, Stadt;64602;64669;64746;64698;64425;64348;64095;64095;63992;63652;63135;62608;62574;62435;62178;61998;61051;60395;59441;58602;57337;56091;54699;53955;55156;54768;54906;55068;54905;54630;54723;53941;53265;52132;50992;50392;49540;48620;46537;44132;42634;40953;39648;38698;38283;37588;37001;36414;35752
05362036;      Pulheim, Stadt;53769;53842;53872;53752;53645;53694;53884;53719;53692;53441;53158;52764;52035;51945;51536;51365;50970;50474;50102;49551;49353;48780;48158;47841;47660;47340;47109;47034;46651;46040;44858;43492;42383;41188;39504;38236;36934;35722;34000;31832;29678;28249;27080;26010;24736;23812;22354;21101;19768
05362040;      Wesseling, Stadt;35116;35144;35146;35251;35360;35589;35859;35611;35577;35224;34931;34714;34546;34182;33767;33517;32925;32527;31942;31090;30710;30251;29725;29188;30358;30015;29878;29770;29619;29279;29006;28593;28198;27857;27316;27977;27060;27055;26700;26247;26058;25541;25213;24810;24538;23911;23528;23328;22985
05366;    Euskirchen, Kreis;190962;192088;192638;192973;193191;193304;193199;192575;191635;190581;189316;187885;186401;185072;183564;182177;180447;178105;176143;173375;170112;166650;164111;163229;161628;160897;160214;159857;159403;158463;157807;156903;155855;155026;154510;154486;154601;154708;154258;153246;151472;150143;148804;147571;146546;144620;142104;140212;138657
05366004;      Bad Münstereifel, Stadt;18449;18737;18826;18850;18875;19003;19007;18903;18760;18560;18499;18446;18200;18004;17838;17718;17506;17296;16960;16557;16163;15636;15232;15285;14886;14939;14961;14967;15061;14652;14564;14728;14545;14463;14397;14335;14404;14439;14326;14352;14164;14109;14041;13949;13833;13725;12919;12699;12501
05366008;      Blankenheim;8294;8358;8411;8507;8563;8668;8785;8781;8794;8770;8776;8724;8613;8512;8404;8292;8270;8180;8072;7889;7784;7502;7357;7275;7378;7385;7450;7467;7450;7450;7443;7364;7330;7326;7323;7379;7439;7469;7391;7198;7156;7185;7214;7253;7224;7247;7240;7250;7126
05366012;      Dahlem;4116;4182;4179;4204;4249;4282;4266;4261;4303;4277;4277;4272;4183;4182;4157;4161;4134;4076;4037;3963;3935;3864;3806;3798;3763;3766;3752;3775;3738;3726;3735;3754;3770;3831;3836;3862;3958;3972;3958;3931;3941;3959;3926;3934;3930;3874;3841;3761;3719
05366016;      Euskirchen, Stadt;55620;55871;55611;55446;55360;55110;54793;54594;54306;54047;53680;53442;53018;52583;52168;52205;51869;51247;50862;50084;49654;48561;47756;47228;45677;45311;44989;45034;44918;44949;44816;44601;44185;43683;43588;43562;43695;43701;43495;43124;42278;41507;40746;40324;40178;39425;38612;38134;37533
05366020;      Hellenthal;8235;8351;8422;8486;8528;8522;8607;8638;8696;8715;8765;8728;8726;8784;8768;8758;8721;8715;8608;8631;8317;8248;8127;8113;8529;8560;8524;8569;8561;8616;8612;8616;8608;8663;8588;8544;8589;8670;8662;8656;8692;8583;8590;8488;8512;8398;8327;8154;8137
05366024;      Kall;11817;11827;11892;11929;12005;11998;12006;11913;11925;11829;11689;11518;11408;11427;11382;11194;11071;10840;10684;10584;10323;10038;9990;9926;9988;9828;9814;9702;9664;9534;9402;9285;9306;9187;9175;9274;9302;9473;9576;9532;9566;9543;9490;9323;9258;9147;9063;8973;8828
05366028;      Mechernich, Stadt;27154;27230;27441;27579;27325;27368;27234;27182;26826;26460;26003;25607;25432;25126;24938;24575;24170;23857;23562;23136;22755;22395;21986;21916;21982;22000;21813;21717;21807;21833;21668;21530;21397;21522;21528;21484;21487;21263;21342;21161;20613;20471;20421;20274;20032;19831;19639;19389;19263
05366032;      Nettersheim;7687;7771;7843;7933;7998;8013;7970;7903;7906;7882;7883;7833;7750;7615;7470;7298;7197;7071;6958;6814;6593;6397;6261;6242;6196;6180;6110;6068;5989;5966;5919;5859;5839;5741;5762;5769;5796;5816;5851;5862;5841;5814;5766;5749;5642;5580;5468;5385;5322
05366036;      Schleiden, Stadt;13287;13425;13580;13675;13773;13857;13957;14055;13948;14030;13965;13919;13941;13999;13856;13784;13692;13579;13515;13324;13011;12812;12730;12625;12420;12415;12476;12556;12492;12349;12342;12252;12196;12124;11986;11939;11804;11782;11804;11708;11652;11556;11507;11428;11384;11142;11024;10932;10805
05366040;      Weilerswist;16298;16309;16341;16290;16410;16378;16419;16349;16389;16337;16335;16202;16044;15756;15565;15314;15235;14970;14782;14695;14279;14115;13885;13809;14016;13777;13557;13300;13167;12940;12771;12510;12373;12294;12110;12166;11919;11741;11443;11332;11169;11041;10785;10578;10323;10060;9866;9619;9604
05366044;      Zülpich, Stadt;20005;20027;20092;20074;20105;20105;20155;19996;19782;19674;19444;19194;19086;19084;19018;18878;18582;18274;18103;17698;17298;17082;16981;17012;16793;16736;16768;16702;16556;16448;16535;16404;16306;16192;16217;16172;16208;16382;16410;16390;16400;16375;16318;16271;16230;16191;16105;15916;15819
05370;    Heinsberg, Kreis;254936;255158;256004;256850;257282;257326;256956;255782;254589;252275;250400;248283;245957;243796;241420;238627;235241;232089;228935;224934;220602;217627;214712;213267;217300;216325;215401;215106;214948;215054;214334;212766;211564;210508;210093;209243;208489;206892;204359;203732;202648;201279;198129;196678;196269;193851;190673;187551;185050
05370004;      Erkelenz, Stadt;44457;44583;44606;44781;44759;44625;44520;44188;43728;43364;43194;43102;42942;42788;42561;42281;41361;40818;39900;38453;37833;37172;36525;36234;36870;36637;36362;36150;35919;35888;35769;35588;35186;34739;34252;34036;33957;33692;33414;33285;33143;33227;32929;32822;32820;32538;32354;32138;31930
05370008;      Gangelt;11634;11692;11711;11719;11648;11582;11477;11445;11410;11210;11088;10932;10837;10732;10513;10367;10163;10053;10096;9983;9844;9801;9732;9670;9563;9493;9459;9444;9411;9418;9323;9292;9335;9322;9333;9263;9265;9239;9184;9240;9186;9185;9153;9130;9175;9144;8994;8942;8787
05370012;      Geilenkirchen, Stadt;28253;28083;28110;28265;28383;28468;28436;28288;28266;28137;27826;27625;27447;27159;27018;26549;26203;25506;24307;23728;22808;22244;21625;21423;22340;22220;22344;22258;22158;22061;21834;21495;21086;20833;20830;20708;20435;20335;19836;19416;19101;18859;17970;17853;17825;17542;17480;17197;17105
05370016;      Heinsberg, Stadt;40760;40991;41179;41335;41458;41606;41583;41633;41790;41483;41318;40968;40777;40587;40269;39852;39404;38870;38472;37970;37305;36872;36526;36277;36637;36436;36051;36147;36288;36374;36439;36350;36360;36318;36435;36376;36251;35829;35587;35777;35239;34749;34074;33784;33363;33000;31872;31006;30183
05370020;      Hückelhoven, Stadt;39215;39201;39539;39666;39731;39656;39607;39633;39447;39308;38970;38723;38122;37701;37333;36756;36240;35508;35200;35086;34816;34255;33841;33749;35622;35603;35463;35431;35623;35633;35199;34923;34757;34714;34966;34862;34846;34254;33966;33898;34032;33827;33474;33283;33505;33078;32694;31907;31297
05370024;      Selfkant;10245;10251;10263;10273;10249;10154;10005;9979;9816;9573;9511;9479;9344;9255;9108;8980;8860;8808;8773;8737;8598;8461;8452;8344;8347;8268;8259;8223;8149;8143;8158;8086;8029;8050;8058;8100;8093;8069;8039;8050;8022;8013;7918;7917;7820;7707;7531;7148;7137
05370028;      Übach-Palenberg, Stadt;24779;24837;24968;25088;25234;25405;25436;25452;25362;25049;24804;24386;24128;24099;23904;23849;23833;23795;23911;23785;23521;23257;23005;22922;22828;22725;22622;22615;22631;22764;22868;22629;22586;22594;22495;22394;22496;22513;22499;22631;22973;22968;22754;22750;22901;22735;22540;22490;22788
05370032;      Waldfeucht;9196;9207;9207;9343;9375;9409;9685;9333;9363;9307;9331;9245;9068;8890;8803;8724;8605;8455;8381;8281;7954;7877;7777;7736;7695;7609;7538;7435;7291;7214;7114;7067;6929;6794;6791;6799;6764;6738;6750;6735;6663;6589;6588;6511;6447;6349;6251;6155;6100
05370036;      Wassenberg, Stadt;17297;17183;17060;16961;16862;16841;16715;16430;16224;16044;15815;15662;15561;15283;14764;14280;13745;13499;13264;12879;12478;12366;12308;12187;12773;12781;12846;12916;12966;12960;12985;12868;12872;12881;12753;12521;12371;12280;12085;12122;12137;12135;12090;11942;11914;11660;11339;11203;10846
05370040;      Wegberg, Stadt;29100;29130;29361;29419;29583;29580;29492;29401;29183;28800;28543;28161;27731;27302;27147;26989;26827;26777;26631;26032;25445;25322;24921;24725;24625;24553;24457;24487;24512;24599;24645;24468;24424;24263;24180;24184;24011;23943;22999;22578;22152;21727;21179;20686;20499;20098;19618;19365;18877
05374;    Oberbergischer Kreis;280840;282636;284890;286801;288405;289836;290614;290308;290055;289518;288170;286398;285248;283920;282074;280914;277444;275168;272020;266728;263276;255784;249916;246364;246902;245955;245048;246064;246983;247860;247260;244731;242764;242185;241147;241606;242340;241532;237734;235117;232382;228719;225178;222693;223015;221404;217486;213666;211021
05374004;      Bergneustadt, Stadt;19584;19771;20000;20190;20375;20506;20600;20683;20817;20809;20764;20754;20769;20728;20658;20772;20534;20482;20675;20396;20040;19397;18770;18094;17173;17131;17176;17471;17731;17826;18014;17835;17852;17983;17993;17820;17763;18082;17619;17117;16711;16153;15446;14887;14895;14759;14284;13772;13260
05374008;      Engelskirchen;19988;20046;20164;20410;20568;20569;20697;20807;20838;20829;20647;20570;20568;20560;20486;20442;20256;19933;19805;19509;19400;18946;18513;18422;18237;18144;18077;18136;18067;18068;17983;17902;17614;17120;17131;17323;17497;17791;17836;17751;17454;17346;17128;17015;17195;17181;16933;16749;16651
05374012;      Gummersbach, Stadt;51309;51545;52130;52467;52636;53048;53183;53203;53295;53355;53311;53153;52989;52973;53135;53149;52782;52374;51996;51304;50965;49933;49017;48412;48358;48375;48279;48343;48526;48678;48663;48351;48003;48347;48752;49315;49546;49464;49051;48981;48558;48029;47087;46923;47158;46869;45806;45037;44506
05374016;      Hückeswagen, Stadt;15643;15832;16041;16155;16295;16435;16393;16438;16518;16540;16397;16154;16012;16084;15994;16016;15849;15909;15892;15720;15601;15278;15042;14855;14662;14505;14520;14568;14618;14741;14578;14257;14131;14178;14025;13996;14006;13734;13720;13805;13688;13354;13079;12898;12999;13125;13037;12951;12924
05374020;      Lindlar;22074;22203;22328;22528;22562;22659;22714;22646;22581;22517;22341;22117;21845;21522;21175;20804;20523;20464;19969;19643;19307;18782;18405;18221;18039;17798;17627;17477;17373;17221;16990;16753;16298;16086;15834;15855;15693;15663;15393;15196;15076;14946;15107;14969;14965;14735;14418;14164;14000
05374024;      Marienheide;13758;13745;13684;13693;13752;13711;13740;13636;13514;13491;13527;13385;13214;13101;13075;13032;12923;12789;12631;12263;12059;11670;11425;11270;12802;12815;12765;12936;12973;13095;12966;12954;13069;13171;13137;13166;13275;12346;11288;11334;11250;11071;11648;11513;11270;11077;10721;10379;10187
05374028;      Morsbach;11042;11160;11307;11366;11478;11528;11559;11621;11619;11520;11464;11356;11333;11278;11238;11169;11096;10996;10847;10544;10366;9998;9775;9615;10227;10118;10037;10117;10122;10188;10170;9873;9751;9617;9587;9569;9590;9499;9277;9082;8871;8697;8567;8379;8356;8230;7971;7892;7630
05374032;      Nümbrecht;17226;17325;17328;17393;17434;17420;17368;17287;17158;17009;16930;16732;16584;16547;16493;16526;16193;15915;15367;14684;14266;13206;12697;12437;11829;11646;11465;11467;11469;11438;11290;11194;11163;10999;10837;10737;10607;10477;10375;10145;10122;10100;9886;9864;9909;9846;9758;9710;9629
05374036;      Radevormwald, Stadt;22526;22843;23108;23426;23704;23970;24204;24303;24527;24668;24800;24910;24929;24722;24440;24353;24169;24071;24055;23813;23762;23357;22814;22634;22869;22789;22710;22975;23241;23587;23611;23513;23589;23731;23741;23783;24113;24474;23887;22844;22338;22026;21609;21303;21476;21415;21316;20972;20826
05374040;      Reichshof;19526;19708;19840;19946;20014;20174;20232;20142;19971;19885;19611;19368;19149;18876;18623;18385;18009;17780;17315;16834;16656;16106;15620;15440;15933;15926;15914;16000;15978;16103;16059;15689;15588;15419;15279;15238;15322;15244;15205;15247;15192;14901;14447;14351;14410;14344;14164;13931;13857
05374044;      Waldbröl, Stadt;19333;19432;19504;19567;19563;19636;19625;19436;19351;19213;18835;18616;19021;18867;18603;18490;18098;17975;17449;16700;16244;15737;15330;14820;14572;14574;14501;14703;15019;14946;15051;14954;14767;14773;14335;14192;14133;14264;14135;13968;13790;13553;13340;13117;12881;12591;12358;12094;11739
05374048;      Wiehl, Stadt;25645;25709;25953;26090;26408;26511;26604;26586;26551;26455;26448;26365;26029;25862;25577;25367;24621;24249;23910;23496;23123;22440;21897;21678;21702;21676;21594;21433;21247;21312;21103;20600;20059;19733;19333;19004;18881;18331;17744;17459;17118;16725;16330;16248;16028;16027;15663;15419;15284
05374052;      Wipperfürth, Stadt;23186;23317;23503;23570;23616;23669;23695;23520;23315;23227;23095;22918;22806;22800;22577;22409;22391;22231;22109;21822;21487;20934;20611;20466;20499;20458;20383;20438;20619;20657;20782;20856;20880;21028;21163;21608;21914;22163;22204;22188;22214;21818;21504;21226;21473;21205;21057;20596;20528
05378;    Rheinisch-Bergischer Kreis;276927;277214;277635;278345;278658;279092;279397;278770;278086;276525;275474;275712;274258;272668;270967;269541;268042;267050;265728;263165;260695;257336;253399;250934;249329;248096;247411;247362;247838;248446;247906;246692;245712;245072;244408;243552;242174;240221;235604;230585;225312;219737;214222;208902;205864;200834;195407;189494;184579
05378004;      Bergisch Gladbach, Stadt;105723;105699;105901;105840;105587;105761;105896;106053;105925;105569;105693;106150;106026;105963;105901;105478;105122;104991;104887;104470;104037;103174;101983;101142;101785;101116;100758;100962;101094;101514;101478;101026;100594;100122;99728;99525;98679;97484;95846;94160;91410;88448;86284;84538;83489;81831;78985;76510;74482
05378008;      Burscheid, Stadt;18603;18771;18727;18871;19025;19122;19238;19290;19382;19293;19125;19155;19086;18734;18433;18289;17951;17793;17619;17401;17312;17097;16835;16466;15270;15351;15308;15374;15437;15610;15609;15583;15561;15562;15808;16102;16216;16478;15898;15575;15653;15746;15284;14774;15130;15117;14876;14131;13663
05378012;      Kürten;19639;19767;19817;19963;20059;20077;20116;20040;19986;19679;19570;19544;19443;19250;19014;18771;18574;18401;18211;17946;17516;17084;16814;16599;16830;16755;16853;16690;16601;16514;16371;16060;15751;15630;15253;14776;14340;13988;13526;13254;12932;12516;12145;11676;11456;11155;10810;10520;10170
05378016;      Leichlingen (Rhld.), Stadt;27481;27476;27490;27480;27542;27536;27524;27319;27138;26934;26796;26859;26735;26529;26336;26366;26405;26387;26456;26162;25996;25735;25158;24787;24074;23851;23810;23858;24134;24358;24599;24621;24381;24421;24469;24610;24760;24764;24691;24322;24146;23689;23077;22187;21161;19446;18893;18316;17996
05378020;      Odenthal;15766;15789;15744;15736;15718;15781;15741;15439;15258;15120;14829;14772;14570;14335;14063;13909;13703;13696;13485;13344;13218;13093;12982;12938;12876;12871;12603;12505;12485;12350;12299;12184;12198;12085;12075;11926;11716;11506;11216;10394;9957;9376;9198;8914;8429;8223;7963;7481;7066
05378024;      Overath, Stadt;26990;26999;27057;27081;27213;27106;27022;26917;26629;26410;26115;26059;25969;25713;25361;25319;25192;25140;24904;24413;23902;23435;23060;22814;23164;22913;22810;22600;22351;21955;21468;21089;21060;21076;21038;20869;20606;20376;19828;19298;18617;18306;17812;17347;16922;16431;16013;15458;15061
05378028;      Rösrath, Stadt;27288;27102;27021;27130;27128;27121;27095;26852;26854;26613;26330;25934;25251;24959;24658;24286;24056;23812;23560;23141;22849;22383;21989;21867;21453;21372;21359;21338;21460;21416;21338;21391;21361;21328;21149;20883;20804;20491;20090;19779;19281;18849;18227;17720;17398;16965;16598;16167;15572
05378032;      Wermelskirchen, Stadt;35437;35611;35878;36244;36386;36588;36765;36860;36914;36907;37016;37239;37178;37185;37201;37123;37039;36830;36606;36288;35865;35335;34578;34321;33877;33867;33910;34035;34276;34729;34744;34738;34806;34848;34888;34861;35053;35134;34509;33803;33316;32807;32195;31746;31879;31666;31269;30911;30569
05382;    Rhein-Sieg-Kreis;598736;598407;598225;599042;598805;597857;596565;593414;588896;583051;576993;572637;566381;559301;552217;546670;538610;531037;522631;511844;504274;494153;485022;479016;482229;479312;476376;474172;471653;468665;463502;456047;449526;443837;439695;434965;429756;423802;413532;402197;390439;378495;366072;356434;348528;339278;329001;319714;312120
05382004;      Alfter;22820;22895;22807;22868;22803;22569;22125;21684;21567;21350;20907;20623;20326;19979;19328;19351;18985;18614;18223;17950;17677;17191;16861;16586;16562;16411;16487;16558;16487;16354;16276;16103;16011;15944;15841;16008;16036;15954;15481;15120;14651;14534;14411;14202;13825;13581;13299;12868;12385
05382008;      Bad Honnef, Stadt;25213;25085;24915;24965;25141;25241;25349;25237;25132;25038;25004;24996;24812;24768;24579;24462;24261;23920;23469;22867;22577;22213;21912;21710;20501;20471;20470;20624;20737;20724;20906;20893;20849;20992;21014;20898;20897;20786;20693;20351;19943;19445;19149;18916;18971;18842;18774;18536;18410
05382012;      Bornheim, Stadt;48531;48544;48498;48470;48402;48355;48254;47871;47238;46304;45407;44480;43396;41915;40956;40180;39080;38440;37639;36585;35858;35114;34536;34211;36164;35832;35611;35047;34984;34731;34289;33824;33406;33180;32988;32844;32753;32336;32042;31755;31274;30592;30336;29984;29470;28950;28532;27879;27165
05382016;      Eitorf;19386;19488;19615;19750;19817;19691;19852;19712;19676;19599;19471;19311;19038;18696;18380;18031;17623;17305;17121;16688;16262;15972;15680;15592;15396;15408;15434;15487;15358;15339;15224;15028;14932;14802;14799;14757;14964;15115;14992;14878;14624;14523;14246;14087;14241;13995;13645;13529;13200
05382020;      Hennef (Sieg), Stadt;46114;45875;45669;45573;45480;45493;45211;44827;44275;43534;42711;42090;41264;39953;39150;38115;37090;35801;34493;33310;32521;31562;30516;30109;30236;30107;29949;29788;29541;29273;29228;28847;28401;28296;28084;27808;27673;27256;26917;26581;26053;25584;25010;24637;23839;23099;22285;21833;21541
05382024;      Königswinter, Stadt;40771;40868;41057;41226;41216;41268;41037;40625;40081;39482;38891;38621;38189;37764;37252;37341;36642;36410;36231;35487;35013;34516;34136;33858;33681;33845;33973;34197;34550;34863;34976;34934;34773;34633;34745;34580;34053;33663;33195;32551;31651;30874;30175;29724;29156;28864;28126;27319;27014
05382028;      Lohmar, Stadt;31129;31150;31198;31207;31247;31235;31175;31269;31218;30936;30659;30474;30305;29997;29979;29509;28915;28399;27958;27484;27098;26347;25669;25333;25330;25163;24812;24449;24220;23820;23489;23013;22822;22425;21940;21432;21213;20711;19972;19380;18853;17587;16424;15355;14105;13235;12542;11906;11384
05382032;      Meckenheim, Stadt;24241;24282;24500;24679;24902;25142;25400;25469;25438;25440;25319;25538;25430;25105;24922;24558;24286;23987;23754;23372;22814;22272;21582;21162;20376;19898;19346;18747;18135;17693;16746;15618;14689;13581;12698;11638;10605;10314;9622;9384;8883;7785;6897;6710;6534;6380;6135;5786;5599
05382036;      Much;14893;14990;15037;15107;15078;15095;15218;15118;15013;14889;14785;14613;14505;14398;14173;13883;13596;13286;12956;12519;12318;11910;11561;11434;11420;11239;11209;11026;10731;10485;10176;9886;9607;9250;8897;8738;8637;8477;8265;8174;7841;7600;7438;7341;7282;7245;7153;7013;6875
05382040;      Neunkirchen-Seelscheid;20634;20672;20769;20902;20946;21000;21020;20898;20674;20328;20079;19874;19515;19156;18847;18508;18148;17690;17360;17041;16860;16284;15861;15701;16550;16385;16313;15973;15654;15452;15040;14564;13971;13488;13224;12961;12453;12044;11433;10765;10051;9339;8705;8252;7897;7507;7090;6729;6548
05382044;      Niederkassel, Stadt;37552;37402;37205;37025;36652;36516;36407;36000;35523;35077;34613;34116;33246;32543;31912;31201;30680;30501;30017;29429;29240;28796;28474;28289;27731;27485;27227;26982;26596;26526;25990;25463;25284;24737;24475;24319;24204;23768;22749;21703;20616;19336;17874;16460;15463;14580;13930;13095;12560
05382048;      Rheinbach, Stadt;27392;27098;26924;26779;26710;26533;26273;26149;26044;25986;25943;25688;25579;25410;25101;24733;24313;24068;23629;23123;22990;22739;22410;22206;22238;22243;22124;22071;22082;21942;21842;21615;21465;21328;21459;21359;21047;20632;20138;19482;18824;18395;17496;16722;16143;15954;15224;14800;14547
05382052;      Ruppichteroth;10631;10713;10770;10862;10853;10775;10714;10586;10426;10238;10127;10086;10024;9812;9671;9484;9335;8926;8872;8700;8382;8166;7901;7797;7765;7784;7817;7744;7728;7674;7591;7492;7407;7384;7296;7287;7300;7145;6881;6842;6705;6505;6431;6334;6296;6270;6123;6029;5964
05382056;      Sankt Augustin, Stadt;55442;55524;55624;55844;56216;56110;56080;55926;55770;55539;55248;55196;54971;55209;55013;55065;54539;53969;53034;52401;51886;50983;50230;49809;51099;50621;50205;50234;50231;49666;48582;47298;46263;44683;43724;43000;41122;39883;38659;36256;33547;32014;30844;29218;27707;25288;23659;22357;21020
05382060;      Siegburg, Stadt;39746;39654;39564;39563;39192;38855;38775;38665;38186;37865;37638;37291;36941;36823;36727;36998;36963;36628;36287;35691;35441;34771;34402;33742;34093;34319;34354;34601;34646;34804;34620;34486;34171;34346;34825;34946;35186;35300;35286;35018;35166;35073;34720;34715;34877;34883;34453;34513;34438
05382064;      Swisttal;18215;18199;18280;18326;18315;18141;18226;18095;18039;17954;17832;17999;17938;17907;17855;17865;17783;17773;17532;17203;17170;16890;16699;16493;16374;16425;16320;16497;16317;16001;15683;15270;14608;14036;13298;12600;11684;11137;10397;9827;9524;9059;8728;8353;8252;8170;8041;7910;7821
05382068;      Troisdorf, Stadt;75369;75150;75006;74940;74790;74760;74489;74389;74060;73282;72678;72223;71768;71000;69698;68778;68237;67584;66795;65559;64430;63371;62011;60639;61830;60977;60259;59797;59237;58974;58616;57745;57143;57020;56849;56408;56725;56391;54896;53083;51941;50630;48200;47279;46937;45573;43874;42246;40944
05382072;      Wachtberg;20202;20253;20117;20093;20050;19926;19796;19742;19448;19162;18870;18697;18637;18690;18654;18716;18403;18179;17897;17514;17281;16919;16734;16623;17316;17069;16928;16808;16874;16794;16573;16490;16262;16182;15992;15914;15788;15382;14651;13979;13406;12876;12389;11854;11250;10742;10157;9620;9170
05382076;      Windeck;20455;20565;20670;20863;20995;21152;21164;21152;21088;21048;20811;20721;20497;20176;20020;19892;19731;19557;19364;18921;18456;18137;17847;17722;17567;17630;17538;17542;17545;17550;17655;17478;17462;17530;17547;17468;17416;17508;17263;17068;16886;16744;16599;16291;16283;16120;15959;15746;15535
055;  Münster, Regierungsbezirk;2594291;2597636;2605365;2614361;2619372;2622623;2624489;2625745;2625637;2620240;2612301;2608779;2600471;2595115;2586577;2573490;2558277;2546977;2531916;2504866;2476470;2437781;2408271;2392393;2402436;2402257;2402541;2411825;2416228;2420351;2416680;2406759;2401679;2401520;2403030;2404220;2408566;2408307;2400695;2388599;2373982;2358430;2343510;2333759;2328268;2318980;2303511;2283490;2265843
05512;    Bottrop, krfr. Stadt;116771;117241;117756;118597;118975;119356;119910;120324;120758;120780;120611;121097;121305;121565;121051;120642;119669;119676;119377;118758;118936;117464;116363;114929;112269;112503;112366;112924;113727;114218;114587;114524;115018;115303;115731;116489;117104;117891;118323;118636;118533;118699;118788;119822;121217;122386;122020;121079;120872
05513;    Gelsenkirchen, krfr. Stadt;257981;259744;262063;264765;266772;268102;270107;272445;274926;276740;278695;281979;284085;286432;289023;291164;293542;295037;295368;293839;293714;289791;287255;286984;283583;285014;287985;293350;297511;301409;304401;306338;309556;313444;317984;322587;327591;333202;339845;344600;347074;349694;353290;357196;363179;371405;376264;379567;381983
05515;    Münster, krfr. Stadt;279803;275543;273875;272951;272106;270868;270038;269579;268945;267197;265609;264670;264489;265138;265748;265061;264887;267367;267072;264181;259438;253123;248919;246339;267638;270105;272629;273455;272920;271812;269700;267480;267057;267184;266083;264546;262567;260763;259446;255399;253614;251636;248814;246228;242404;237485;234052;229736;226619
05554;    Borken, Kreis;369633;369666;370323;370196;369500;369112;367457;366679;364865;362834;359573;356706;353146;349903;346875;342688;338350;334205;330941;326950;320580;316853;311061;309026;308986;307121;304875;304091;302850;301826;299543;296961;294424;292064;290714;289605;289652;288445;286505;283624;279718;276510;273431;270106;267456;263587;259278;254413;250566
05554004;      Ahaus, Stadt;38952;38879;38821;38679;38509;38402;38262;38066;37993;37533;37279;37035;36697;36116;35510;34708;33805;33225;32734;32103;31202;30619;30180;29970;29599;29259;28886;28584;28325;28274;27976;27818;27591;27362;27301;27116;27155;26999;26706;26513;26198;25717;25334;24941;24554;24112;23573;23081;22721
05554008;      Bocholt, Stadt;73170;73279;73403;73560;73640;73790;73696;73522;73096;72701;72138;71837;71448;71033;70878;70424;70238;70272;70053;69595;68936;68244;67565;67187;66445;66107;65711;65461;65220;65341;65354;65353;65429;65380;65441;65461;65675;65961;65994;65778;65141;64050;63192;62408;62131;61438;60704;59985;59043
